,Valoración
671,3.7
14309,3.7
19954,3.4
16053,4.1
14829,4.0
5543,4.4
7994,4.4
10901,4.2
7759,4.0
4837,3.8
6549,4.1
4481,3.7
3716,3.7
10838,4.3
6141,4.0
9957,3.8
1549,3.9
14819,4.1
767,3.4
5694,3.5
9701,3.7
20074,3.7
4517,3.9
12412,3.9
19249,4.2
18913,4.4
3292,4.3
9012,3.5
1403,4.3
1382,3.7
10341,4.0
1638,3.9
14084,4.2
8801,3.9
6407,4.0
9075,4.2
17565,4.1
5449,4.1
12169,4.0
5078,3.9
13565,4.4
17074,4.2
3850,3.8
6489,3.8
10146,4.2
13829,4.2
7155,3.9
18539,3.9
6611,3.7
5179,3.7
12331,4.2
19561,3.8
2494,3.2
845,4.1
8735,4.0
11917,4.1
11872,4.2
12416,4.1
7968,4.0
7341,3.7
13892,4.0
19170,4.3
18374,3.9
7138,3.7
2964,4.2
15752,4.5
15477,4.1
5773,3.7
17433,4.3
2530,3.5
11139,4.2
20157,3.9
14717,3.6
8430,4.1
4917,3.7
5902,4.1
8287,4.1
18717,4.0
5657,3.6
16128,3.5
5908,4.2
7374,3.9
6722,3.5
19447,3.7
12687,3.4
8265,4.1
7694,3.5
8326,3.6
20091,3.7
12266,4.2
11422,4.3
1826,3.9
12330,3.9
560,3.7
4107,3.6
5436,4.2
4437,3.8
10383,3.4
17828,4.0
4406,3.6
19707,4.3
18075,4.2
9918,4.0
19153,3.9
15097,4.5
2817,3.3
16725,4.0
5783,4.2
16164,4.2
9716,3.4
10700,3.5
19579,3.5
17397,3.5
4895,3.7
18631,3.9
148,4.0
16670,4.3
8556,3.9
15464,4.2
4443,3.7
7447,3.6
236,4.1
15902,3.7
19760,4.1
10755,3.5
7124,4.0
10124,4.2
13712,4.1
3083,4.4
632,3.8
2665,3.4
18630,3.9
18540,3.9
10527,4.1
15837,4.3
10061,4.3
14789,3.9
12076,4.2
18604,4.0
14110,4.1
9687,3.6
5249,3.7
8534,4.1
7427,3.8
12346,4.1
18753,4.1
7980,4.1
19384,3.5
1735,3.6
14485,3.8
4255,3.7
18372,3.9
2475,3.7
10757,4.0
20141,3.6
3713,4.0
6705,3.7
18190,4.4
17092,4.3
19374,3.7
5189,3.8
18860,4.2
16457,3.6
14211,4.4
7844,4.0
12641,3.6
14053,3.9
13032,4.0
19823,3.9
6765,4.2
10794,4.5
1125,3.9
17627,4.0
19908,3.7
11544,3.8
4358,3.5
14115,3.9
17729,4.5
20144,3.9
7422,3.9
6653,3.8
17485,4.0
9161,4.1
7623,3.8
987,3.7
16015,4.0
2852,3.6
11696,4.4
8854,4.2
16337,4.0
14997,4.6
17015,3.9
17635,4.0
16867,4.2
9655,4.2
3040,4.4
16036,3.9
5010,3.9
18901,4.3
3273,4.3
7228,4.1
3683,3.2
6808,3.4
12338,4.1
1316,3.8
3225,4.2
17457,4.3
18581,4.0
9853,3.8
5753,3.6
10618,4.1
16394,3.7
4616,3.7
19618,3.8
1300,3.6
15223,3.7
19659,3.9
13674,3.9
9901,4.0
5496,4.2
9601,4.2
1798,4.0
12150,4.2
9668,4.0
6442,4.0
8637,3.8
15601,4.1
3654,4.4
7053,3.9
15946,3.6
11372,4.4
15711,3.8
1286,3.9
2137,3.4
10829,4.4
12209,4.1
12290,4.1
9874,3.7
16490,3.1
13468,4.0
6895,3.5
9885,3.7
3610,4.3
7152,4.1
17348,3.8
6013,3.8
13646,4.4
14114,4.1
4882,3.7
16525,4.2
13077,4.2
12612,4.1
12047,3.7
4146,3.8
8907,4.1
6543,3.8
4431,3.7
18473,3.9
406,3.6
18488,4.2
13179,3.6
16174,3.6
8235,4.5
11023,4.1
14052,3.7
11564,3.8
11557,3.9
16354,3.4
11,3.8
4760,3.7
1177,3.8
10694,3.6
2863,3.4
6472,3.9
9219,3.6
12041,3.6
2989,4.4
11208,4.1
7011,3.4
11531,3.8
14438,4.0
8928,3.4
12593,4.1
17826,4.2
19918,3.4
2875,3.3
12179,4.0
9109,4.2
2190,3.8
18965,4.1
3726,4.1
16839,3.9
9014,3.8
8190,3.8
1367,3.9
3712,3.5
5451,4.0
17774,4.1
15639,4.3
1000,3.8
7762,3.4
3553,4.2
4114,3.6
1667,3.7
3173,4.3
15741,4.6
19583,3.3
488,4.1
18810,4.2
12976,4.1
7849,4.3
5705,3.7
19811,3.7
8134,4.3
17088,4.2
5105,3.7
19053,4.4
3291,4.3
8126,4.3
11866,4.3
13381,3.4
9520,3.9
13966,3.8
14288,3.7
13599,4.7
19181,4.5
4440,3.7
10056,4.1
17371,4.4
19679,4.1
19428,3.9
19575,3.6
15505,4.1
15578,4.2
5238,3.8
14647,3.9
15553,4.0
17584,4.1
12374,3.7
19239,4.0
13670,3.9
7520,4.0
9992,4.0
9207,3.9
9557,4.1
10226,4.2
4470,3.9
17276,3.9
10986,4.1
1969,3.9
12596,4.5
5758,3.7
6295,3.9
12116,4.2
13606,4.4
7596,3.6
9111,4.1
3249,4.2
6571,3.5
6639,3.7
15399,3.8
12505,3.9
125,4.2
16171,4.1
5371,4.3
1239,3.5
2289,3.3
8468,4.3
1229,3.7
9201,3.6
6981,3.6
5178,3.7
10725,3.7
1058,3.5
6263,3.9
15361,4.0
281,4.1
14847,4.0
968,3.7
16002,3.6
1939,4.1
19910,3.7
17660,4.0
619,3.8
18311,4.1
1742,3.9
17776,3.8
14136,3.8
9848,3.7
3568,4.1
15564,4.3
6117,3.8
3178,4.5
9500,4.1
6100,4.0
16960,4.4
10553,4.2
13995,3.9
18976,4.2
15636,4.2
6277,3.7
9473,4.1
13150,4.2
11084,4.5
5725,3.5
10832,4.0
16654,3.7
629,4.0
11971,4.2
6431,3.8
3374,4.1
12589,4.0
13761,4.1
10239,4.3
2113,3.4
3216,4.2
13126,4.4
3814,3.2
8322,4.0
3155,4.1
14297,3.4
2278,3.6
4599,3.7
13,4.2
1646,3.9
17911,4.3
2365,3.2
4648,3.5
12198,4.1
374,3.9
18660,4.1
525,3.9
9132,4.3
11562,3.9
13911,4.1
12766,3.9
529,3.9
15597,4.1
9462,4.2
12474,4.0
17780,4.0
12202,3.9
12583,4.0
11172,3.9
20029,3.7
12004,3.8
6564,3.6
4703,3.9
15283,3.9
18098,3.9
15922,3.7
19926,3.5
955,3.6
6676,3.7
3453,4.2
12804,4.3
15141,4.7
8596,4.0
2071,3.9
956,3.4
16543,4.2
14037,3.8
7006,3.6
352,3.8
13519,4.3
16310,3.6
6237,3.6
12733,3.6
8947,4.0
14026,3.9
19849,4.1
2920,3.5
15712,3.8
4644,3.9
661,3.6
16083,3.7
7058,4.0
10182,4.1
16691,3.9
4790,3.7
2356,3.3
11895,3.8
18313,3.8
19822,4.1
17652,3.8
13613,4.4
1560,4.2
11788,3.9
10327,3.8
7180,4.2
15350,4.0
15314,4.0
13259,3.6
4109,3.5
514,4.0
894,3.8
8602,3.8
16406,3.7
20103,4.1
899,3.9
207,4.1
19142,3.8
458,3.9
2430,3.6
13630,4.1
3389,4.4
3911,3.1
552,3.9
6918,3.8
18442,3.8
1925,3.7
17019,4.3
6083,3.9
19462,4.3
18281,3.3
18741,4.2
105,4.1
3041,4.2
16370,3.8
10362,3.8
18095,4.0
89,3.7
15526,4.2
10434,3.7
17302,3.8
14452,4.0
18335,3.8
12237,4.1
14057,3.7
6369,4.1
16386,3.4
9128,4.2
8906,4.0
2720,3.3
16020,4.1
13622,4.5
8784,4.0
15823,4.2
19987,3.8
19646,3.7
10641,4.1
9769,4.5
13400,3.7
3762,3.7
213,3.7
17163,4.0
18429,3.9
8921,4.0
6155,3.8
8358,4.1
17775,4.1
4167,3.4
16968,4.6
20143,3.7
16501,4.1
5109,3.8
19943,3.8
19122,3.7
8713,4.0
1763,3.9
18261,3.9
13548,4.3
11537,3.6
15070,4.3
3224,4.2
526,4.0
15252,3.7
12092,4.1
5656,4.0
8885,4.0
6060,3.9
17344,3.6
6343,3.7
13998,4.1
17435,4.1
8783,4.1
8712,4.3
3380,4.4
3676,3.4
5777,4.1
19204,4.2
6574,3.7
1607,4.0
19929,3.6
20155,3.7
15884,3.5
17176,4.0
8985,3.9
15523,4.3
1980,3.8
11426,4.1
17318,3.5
12156,4.3
12858,4.1
7425,3.8
5627,4.7
1682,4.0
16134,3.7
16336,4.1
6447,3.9
988,4.0
15084,4.4
11646,4.0
11723,4.2
3093,3.8
13262,4.2
13999,3.7
18209,4.6
17483,3.9
10397,3.7
2844,3.4
9079,4.1
3342,4.1
16423,3.8
6541,3.9
14289,3.7
3356,4.3
13026,4.2
11746,4.3
11802,4.1
14415,4.2
7814,4.5
19903,3.6
2428,3.7
11940,3.7
17071,4.2
4799,3.7
2353,4.0
16379,3.6
11384,4.4
9078,4.0
8074,4.4
14860,4.2
17425,3.8
19695,4.4
7492,3.9
17651,4.1
12772,4.5
19457,3.5
7060,4.0
13508,4.3
16662,4.0
5084,3.9
2382,3.7
571,3.9
1435,4.0
13282,4.1
9440,4.3
11719,4.3
14750,3.1
10707,3.7
5446,4.1
1007,3.9
4543,3.8
12988,4.1
7010,3.8
2064,3.9
1136,3.8
9883,4.2
10178,4.2
294,3.9
16078,3.7
18789,4.1
3998,3.5
9767,4.3
3741,3.4
11701,3.3
2719,3.6
19385,3.8
12714,3.8
14871,4.2
16371,3.8
2808,3.4
9018,4.0
16941,4.1
16107,4.1
2469,3.5
3738,4.1
13482,4.0
362,4.0
6925,4.3
18090,3.8
14689,3.4
2139,3.7
18769,3.9
7315,3.8
1312,3.6
6184,3.7
11304,3.8
1591,4.1
18548,4.0
2396,2.4
16702,4.0
14560,3.7
9517,4.0
5233,3.6
19062,4.2
8988,4.0
3020,4.7
9904,4.1
8229,4.7
9106,4.2
13914,3.6
5296,4.0
3972,3.6
14664,3.7
4133,3.8
974,3.9
7292,4.1
15586,4.3
17339,3.9
9753,3.3
13775,4.2
5016,3.5
17604,3.5
10875,3.6
13240,3.7
18026,4.1
17676,4.2
11874,4.2
17766,4.1
1933,4.2
4675,3.3
10223,4.2
892,3.5
7288,3.5
7907,4.1
14552,3.7
18852,4.5
7658,4.1
10107,4.2
18299,3.9
11363,4.4
13833,4.0
726,3.5
7215,4.0
8246,4.6
18182,4.3
15877,3.5
14200,4.3
10746,3.7
17321,3.9
18651,3.8
17209,4.3
7275,4.0
11594,4.2
1389,4.0
3564,3.7
9077,3.7
5430,4.3
20044,3.9
16221,4.3
14900,3.7
15513,4.0
14562,3.9
1868,4.0
8203,3.9
806,4.0
4805,3.6
18994,4.5
12261,4.3
19324,4.0
20116,3.9
10427,3.1
9156,3.9
15153,4.5
4494,3.9
2632,3.5
14287,3.5
7833,4.1
14270,3.8
145,4.3
2033,4.1
1165,4.1
11693,4.3
2050,3.4
10817,4.4
12677,3.7
3430,4.0
18935,3.9
7070,4.1
4361,3.9
10617,4.0
18157,3.6
271,4.1
12985,4.1
8437,4.1
18418,4.1
12317,4.1
19942,3.4
9006,3.7
19898,3.4
3810,3.9
13920,4.3
15776,4.1
9997,4.1
4346,4.0
545,3.9
8503,3.9
11714,4.1
15230,3.7
9324,3.5
13738,4.2
15521,3.9
7565,4.0
17305,3.6
15318,3.5
11780,4.1
6641,3.9
8231,4.2
12652,4.0
2983,4.6
16515,4.3
13410,3.6
2667,3.5
9375,3.7
614,3.8
17852,4.0
4497,3.6
18805,4.2
3294,4.3
6738,3.7
1500,3.9
9019,3.8
17907,4.4
19285,4.2
15024,4.1
11123,4.5
4232,3.8
8821,4.0
4430,3.7
12046,3.9
16775,4.2
12183,4.1
8593,3.7
4806,3.8
20057,3.7
13850,4.5
11919,4.1
15897,3.8
5320,4.1
7120,3.4
2421,3.3
1750,3.6
11345,4.1
12255,4.3
19889,4.0
338,3.9
11856,4.2
1341,3.8
3640,3.7
16714,4.2
3004,4.3
6961,3.7
4090,3.7
16315,3.8
18708,4.1
9651,3.8
8364,4.0
19499,4.3
12419,4.0
13351,4.1
19155,3.7
18025,4.2
9131,4.1
60,4.0
1240,3.8
5136,3.6
2343,4.0
15049,4.2
2120,3.5
1524,3.9
7618,4.1
153,4.3
14537,3.8
481,4.2
6123,4.0
12653,3.8
12113,4.1
15851,4.1
1762,3.9
15827,4.3
15508,4.0
8943,3.5
7716,3.7
4853,3.6
2711,3.4
17719,4.0
11047,4.2
6820,4.0
13082,4.6
11556,4.0
17772,3.9
5942,4.3
3067,4.1
3629,4.3
3028,4.6
2969,4.4
11665,4.2
8647,3.9
15157,4.3
19279,3.7
4263,3.5
17030,3.9
15647,4.3
7993,4.0
18460,3.8
16726,4.0
8042,4.3
15989,3.7
1622,4.1
12876,3.5
7185,4.3
5476,4.2
16459,3.9
8997,3.8
11373,4.5
8634,3.6
18437,3.9
18927,4.0
17687,4.1
1304,3.6
8429,3.8
4033,4.0
2599,3.6
12809,4.1
2573,3.6
3186,4.0
4831,3.5
16087,4.0
2106,3.3
15518,4.2
12881,3.7
17773,4.3
19844,4.2
7084,4.2
13193,3.5
1279,3.8
13222,3.6
804,3.8
14597,4.2
17941,4.0
11383,4.3
4566,3.6
19839,4.2
15359,3.9
4841,3.6
10113,4.0
8706,4.0
17694,4.1
13860,4.0
9107,4.1
3452,4.0
2198,3.2
16033,3.8
4425,3.8
6151,3.7
14290,3.9
17328,4.1
822,3.7
15071,4.4
8357,3.9
12176,3.5
18924,4.4
15150,4.3
9504,3.9
19688,4.1
19171,4.5
13576,4.5
3054,3.4
7219,4.0
6723,4.0
3300,4.3
8520,4.0
16381,3.9
10683,4.0
14296,3.5
10999,4.3
12601,3.7
17217,4.2
11272,4.4
19969,4.1
7644,4.1
16439,3.8
14423,3.9
10094,4.2
1481,3.6
4873,3.9
13088,4.1
16003,3.6
8039,4.2
12343,4.1
5798,3.8
11486,4.0
5232,3.5
6646,3.9
15535,4.3
5491,4.1
768,3.9
18451,3.7
7312,3.8
20099,3.7
2717,3.4
2079,4.1
951,3.8
2482,3.5
9182,4.0
1759,3.8
9985,3.9
9917,4.0
4243,3.5
17073,3.8
13396,3.5
4944,3.8
17351,3.6
5589,4.2
16242,3.8
10396,3.8
19099,3.9
4757,3.7
4380,3.7
13473,3.7
12998,4.4
5300,3.8
1990,3.9
12313,3.8
12952,3.4
17591,4.3
13491,4.2
4971,3.7
19901,3.5
13227,3.6
6784,4.1
3600,4.2
20136,3.7
8071,4.2
8578,3.4
7974,4.3
10315,3.9
1625,3.9
16921,4.2
7971,4.2
13225,3.3
4212,3.4
6457,3.1
9525,4.0
11695,3.8
2708,3.4
6515,3.8
4662,3.6
1854,3.6
3072,4.4
14756,3.6
1645,3.8
3417,4.0
3476,4.1
11054,4.2
1792,3.3
13719,4.2
15115,4.1
3797,3.6
3368,4.2
11560,4.1
7197,3.5
11642,4.4
8796,4.0
126,4.1
5960,4.1
13636,4.3
15344,3.6
4451,3.8
7148,4.0
827,3.8
19805,4.2
17369,4.1
11474,3.9
7784,4.4
10381,3.3
19749,3.8
2443,3.2
10542,4.0
16730,4.1
814,3.8
13000,4.1
11398,4.2
19247,4.4
19953,3.2
14154,3.7
12299,4.2
5780,4.2
2116,3.5
793,3.8
10148,4.1
6899,4.1
2674,3.3
16479,4.5
15771,3.7
3756,3.4
2891,3.6
18757,4.1
14383,4.1
3228,4.6
7864,4.1
6360,3.8
19382,3.7
13430,3.6
11105,4.5
18251,4.3
13947,4.1
4612,3.6
19031,4.4
2243,3.6
5374,4.0
2336,3.4
17335,3.8
11261,4.1
1120,3.9
10790,4.0
18590,4.1
419,3.8
922,3.8
9447,4.3
5409,4.5
5789,4.1
15375,3.9
17588,4.0
8390,3.9
1970,3.8
11303,4.2
4018,3.6
3687,3.7
18383,4.0
12791,4.2
11247,3.9
1248,3.9
2192,3.5
19098,3.7
9185,3.7
18576,4.0
4670,3.4
5985,3.9
6566,3.7
7805,4.3
11955,4.0
6944,4.1
9511,4.1
10536,4.2
18522,3.8
17450,4.3
14061,3.6
16985,4.1
7578,4.3
77,4.1
15525,4.2
9065,4.1
8008,4.2
5952,4.0
11158,4.3
3391,4.5
5416,4.0
18946,4.3
8163,4.4
19021,3.6
5256,3.6
3530,4.1
8568,3.4
1908,4.1
19452,3.8
235,4.3
12220,4.2
17990,4.0
7985,4.0
9311,3.8
3490,4.3
14232,4.3
18380,3.9
19210,4.1
19478,3.9
10569,4.0
1342,3.7
8513,4.1
1619,4.2
5288,4.0
18446,3.9
7042,4.3
2219,3.8
9866,4.0
16645,4.0
19555,4.0
12978,4.3
14595,3.9
18412,4.0
6989,3.6
1917,3.9
1828,3.8
9766,4.4
12608,4.0
12942,3.5
6234,3.7
19523,4.1
6284,3.9
4208,3.7
12820,4.2
16609,4.0
9334,4.0
6470,3.9
13747,4.0
15386,4.2
13704,4.2
10955,4.3
846,3.8
5561,4.2
13235,3.9
14310,3.7
18937,4.1
13918,4.3
117,4.0
8838,4.1
14044,3.9
8660,3.7
16390,3.8
5343,4.5
9112,4.4
10788,4.6
4324,3.8
17448,4.2
2590,3.6
13047,3.9
13919,3.8
10590,4.2
11614,4.0
6768,3.9
5623,4.5
1605,3.9
18119,4.0
19530,4.0
3812,3.7
14278,3.4
17261,3.5
10555,3.6
10168,4.0
1761,3.8
15680,3.9
19125,3.8
2472,3.9
15914,3.7
6739,3.6
15729,3.8
12200,3.8
7944,3.6
12911,3.4
14370,3.8
6372,4.0
16617,3.8
8259,4.6
7562,3.9
9796,4.5
6169,3.2
11476,3.8
3596,4.6
6289,3.7
4632,3.8
15148,4.5
16510,4.4
6230,3.6
17682,4.0
18362,3.9
19656,3.6
10268,4.0
12773,4.2
5751,3.6
8153,4.0
13504,4.1
3086,4.2
1906,4.2
6883,3.7
7674,3.7
8173,4.0
19607,3.9
5871,3.9
19183,4.1
17303,3.9
18032,4.3
5122,4.3
5126,3.5
13624,4.4
15035,3.9
4621,3.8
6810,3.3
16749,3.9
15746,4.5
11480,3.6
2125,3.2
8151,4.1
8718,3.9
13014,4.0
55,3.5
17023,4.0
302,4.0
17662,3.8
14179,4.5
13569,4.2
4432,3.8
19264,4.3
12395,3.7
10479,4.1
10454,3.8
5240,3.8
10489,4.1
16283,3.9
14125,3.9
10161,4.1
18979,4.2
18779,4.4
16908,4.2
6377,4.4
6982,3.8
13717,4.0
3900,3.1
19808,3.9
12892,3.6
11315,4.3
10162,3.9
17056,4.2
4188,3.4
666,3.5
3266,4.1
18273,3.8
8473,4.1
9912,4.0
12648,4.3
11638,3.9
6091,4.2
6239,3.6
15184,3.9
7351,4.1
17145,4.1
6255,3.9
18292,4.1
12235,4.1
12016,3.7
3818,3.7
6270,3.8
4300,3.6
5570,4.5
14389,4.2
7942,4.1
4164,3.9
19218,4.1
16522,4.3
7044,3.7
4892,4.0
18566,3.9
10321,4.4
4854,3.9
4637,3.7
9551,4.0
17717,4.2
10210,4.4
6942,3.6
8018,4.6
9522,3.8
6950,3.8
6882,3.7
13052,4.0
15782,4.0
4673,3.5
12174,3.9
6997,3.8
1252,3.6
11471,3.8
15255,4.0
19200,4.2
10041,4.2
4858,3.7
8581,4.0
8428,3.9
17462,4.0
10177,4.1
4363,3.4
17155,4.3
10358,4.1
16634,3.8
14490,3.8
7240,4.0
14431,3.7
3419,4.3
10016,4.4
19770,4.0
4976,3.6
4544,3.9
17101,4.3
12339,3.9
2048,4.1
5998,3.9
15445,4.1
13457,3.6
4809,3.8
10917,3.9
3636,4.2
17846,4.1
15107,4.3
5990,3.6
9861,3.9
18386,3.9
12764,4.2
15159,4.2
8176,4.0
404,3.9
384,4.0
8703,4.2
7267,4.0
10345,4.1
18019,4.0
13773,4.1
6939,4.1
6971,3.4
4158,3.7
19671,4.2
13551,4.1
8416,4.2
2193,3.8
1015,3.6
5124,3.9
19257,4.5
9,4.0
10137,4.0
18224,4.5
4804,4.0
16640,3.7
5714,3.7
12678,3.4
1581,3.3
17309,3.8
2779,3.4
13217,3.9
5321,4.1
7313,3.8
14838,4.1
6043,3.8
4835,3.8
4964,3.7
539,4.0
7484,4.0
19131,3.9
3719,3.7
13660,3.8
9338,4.1
667,3.6
11024,4.1
10976,4.1
1353,3.9
13324,4.0
7115,3.4
8663,3.7
19089,3.7
3330,4.1
8054,3.9
11830,4.1
9589,4.2
5646,3.7
17642,4.1
6191,3.9
15762,3.8
11705,4.2
13844,4.3
11004,4.0
4910,3.7
1852,3.9
12973,4.0
20022,4.1
2105,3.7
16518,4.7
13429,3.5
5029,3.7
17313,3.7
823,4.1
1531,4.0
1214,3.5
504,3.9
14684,3.6
10189,4.2
6531,3.8
19458,4.2
10151,4.1
9577,4.1
13117,4.6
3709,3.9
19755,4.3
4748,3.4
11715,4.4
15486,3.7
5302,4.4
19309,4.3
6589,3.5
1810,4.0
3141,4.3
1324,3.9
4312,3.7
7495,3.9
8692,4.1
19674,4.3
9581,4.1
13808,4.5
17926,4.5
19067,3.8
6314,4.1
17577,3.7
13965,3.8
1542,3.7
11494,3.8
11517,4.0
7057,4.1
2539,3.7
17338,3.8
15369,4.3
6732,4.3
4846,3.9
6802,3.7
4330,4.0
8925,3.8
5335,4.3
9349,3.9
4729,3.7
11175,4.0
18542,3.9
1062,3.4
1167,3.7
7652,4.0
11131,4.4
4491,3.5
8336,4.1
5487,4.0
19168,4.2
17102,4.1
2502,3.6
4360,4.1
4171,3.5
19933,4.0
16780,3.9
13924,4.2
14513,3.9
7187,4.2
698,3.6
17751,4.0
19700,4.2
14192,4.6
8788,3.8
14398,3.9
12145,3.8
13585,4.4
2914,3.6
14553,3.9
10519,4.2
5645,3.8
3440,4.1
12044,3.9
7358,3.8
2143,3.5
5104,3.7
5073,3.9
17957,4.4
17507,4.3
16049,4.0
19172,4.4
14528,3.9
2967,4.4
18890,4.1
5989,3.6
11658,4.0
728,3.7
7588,4.3
7544,3.6
412,4.2
11339,4.3
5746,3.5
17210,4.0
3267,4.2
8809,4.4
417,3.9
11262,4.0
9818,3.4
15306,4.0
16282,3.8
2082,4.1
12162,4.2
3373,4.4
5727,3.5
10637,4.0
17451,4.0
3913,3.7
13480,3.9
5537,4.1
8003,4.2
5388,4.1
2738,3.5
5052,3.9
4000,3.7
2427,3.4
11939,3.7
6834,4.1
18073,3.9
851,3.6
16348,4.2
5879,4.1
19225,4.2
4611,3.6
16365,3.8
9541,4.3
9208,4.1
9824,3.1
2489,3.9
11923,3.3
7391,3.7
2849,3.5
14070,3.9
5882,4.2
4452,4.1
2479,3.4
10458,3.8
11152,4.5
13246,3.9
18527,3.9
13297,3.9
11311,4.0
9436,4.2
19130,3.9
7254,4.3
13285,4.2
3506,4.0
1679,3.8
19533,3.9
8131,4.2
15126,4.1
16965,4.6
9663,3.6
13501,4.2
3343,4.3
13185,3.4
16245,3.9
12776,4.2
16944,4.2
5237,3.6
7806,4.4
13408,3.6
16897,4.2
1081,3.6
18050,3.8
9205,3.8
1931,3.9
1150,4.2
19224,4.2
5950,4.1
8309,4.0
14263,3.7
5177,3.8
14099,3.9
17215,4.0
8312,4.1
19895,3.4
20101,3.8
17020,4.3
4465,3.7
6800,3.8
7988,4.2
7080,3.6
6967,3.9
15203,3.9
4142,3.6
876,3.8
16389,3.6
15980,3.7
3051,4.6
19510,4.2
14600,4.2
15329,3.6
2491,3.9
15339,3.8
4777,3.9
9908,3.9
17533,4.0
16959,3.7
853,3.9
10967,4.3
13122,4.3
13404,3.4
10894,3.9
4495,3.5
8174,3.8
6656,3.4
12040,3.4
2368,3.3
4780,3.5
12324,3.5
19336,4.3
8717,4.1
10648,4.1
18227,4.0
5987,3.8
16922,4.1
19192,4.3
5802,3.7
7207,3.8
7344,3.5
12534,3.8
7561,3.8
8097,4.5
784,3.7
12250,4.3
1409,4.2
10730,3.4
16539,4.6
3009,4.5
18072,3.6
11094,3.9
4014,3.6
7456,3.5
12914,3.4
3863,3.9
19119,3.8
1895,3.7
5443,4.2
569,3.8
1816,4.0
19780,4.1
19713,4.3
20139,3.3
6103,4.0
2975,4.4
17365,4.1
10493,4.1
190,4.0
699,3.8
19932,4.2
16991,4.6
12469,3.8
301,4.1
3420,4.3
18713,4.1
1060,4.0
14435,3.9
10758,3.6
3444,4.2
17454,4.3
10717,3.5
18591,4.2
8209,4.0
7680,3.9
11313,4.1
4642,4.1
12947,3.7
9008,3.5
7997,4.1
5601,4.6
9152,3.9
7023,3.7
15637,4.2
16610,3.7
19740,4.1
5896,3.9
10678,3.9
8755,4.0
3436,3.7
14566,3.9
14374,4.0
18079,4.2
6894,3.7
17430,4.2
19832,3.8
12758,3.7
8051,3.8
9147,4.1
4555,3.7
11297,3.7
4735,3.8
1218,3.9
13447,3.3
3987,3.7
5700,3.7
13993,3.8
17341,3.8
2869,3.4
11970,3.9
14208,4.3
2961,4.5
14173,4.5
2200,3.7
16483,4.3
5593,4.2
2557,3.5
15587,4.3
9638,4.6
5540,4.2
18034,3.9
12875,3.9
12184,4.3
6296,4.1
4499,3.8
1154,3.3
18641,4.0
15152,4.2
9875,4.0
19556,3.8
7401,3.7
10249,4.6
7159,3.7
19494,4.1
14590,4.2
5424,4.1
2049,4.0
13169,3.4
11836,4.2
16372,4.1
9209,3.7
14076,3.9
16647,3.8
14487,3.9
14258,4.2
6617,3.9
8121,4.4
8156,4.3
1802,3.9
4736,3.8
11112,4.4
2385,3.3
5760,3.6
18345,3.9
19362,3.9
8681,4.2
18229,4.2
1734,3.8
2911,3.4
11412,4.1
8339,4.0
1986,3.8
6547,3.6
14244,4.2
2811,3.2
17044,4.0
15709,3.7
18897,4.1
11590,4.2
9340,3.8
15088,4.4
11775,4.0
1930,4.0
197,4.2
7778,3.3
19317,4.2
8005,4.3
2327,3.3
4389,3.5
12689,3.9
11448,4.2
202,3.7
19896,3.4
4931,3.9
5792,4.1
18093,4.1
13950,4.0
7393,4.1
5856,3.9
854,3.6
13878,4.1
14556,3.4
4737,3.8
17083,4.0
1636,4.0
11650,3.6
19967,4.0
17677,4.2
6586,3.6
13809,3.8
18239,4.1
3304,4.4
17881,4.4
7995,4.1
1998,3.3
663,3.7
13546,4.0
3748,3.7
5531,4.1
7527,3.8
9475,4.0
6777,3.9
1306,4.0
11495,3.8
15708,3.8
10231,4.1
18049,4.0
10174,3.4
16158,3.8
3627,4.4
13932,4.1
2693,3.5
11253,3.7
16313,3.7
9790,4.1
10922,4.3
10818,4.4
19543,4.1
9915,3.6
16199,4.1
1059,3.8
19628,3.6
1678,4.0
6375,4.2
7575,3.9
14821,4.1
18143,3.8
12384,4.1
8756,3.8
19176,3.9
17248,3.7
15935,3.7
17870,4.4
206,3.7
12686,3.9
6911,3.9
502,3.9
17413,4.0
13774,4.1
8111,4.3
14949,4.1
5056,3.7
9763,4.4
10966,4.3
19117,4.1
14040,3.8
11838,3.9
2454,3.7
19490,4.1
15266,4.0
13068,4.4
8393,4.3
19485,4.2
6185,3.6
3561,4.0
5893,4.0
12667,3.7
13987,3.7
391,4.1
6737,3.6
5258,3.6
15423,3.7
2695,3.5
2027,3.9
2568,3.4
8007,4.0
16217,4.2
16449,3.8
18448,4.0
5277,4.1
7209,3.9
8572,3.6
6332,4.0
12186,4.1
9269,3.8
17263,3.7
8530,3.9
1016,4.1
7630,4.2
11535,3.8
995,3.7
4297,3.7
161,3.9
5676,3.8
6874,3.6
12991,4.2
9693,4.0
7990,4.0
13418,3.4
10806,4.3
11654,3.8
1021,3.9
19459,4.0
3943,3.5
1585,4.1
3152,4.1
14542,4.0
8227,4.4
12207,4.0
17160,4.5
15788,4.0
2612,3.9
11017,4.1
10234,4.5
8434,3.9
10254,4.7
10556,4.0
8793,3.9
10628,4.2
14503,3.7
8839,4.3
3890,3.3
3556,4.1
11395,4.1
17914,4.1
1267,3.9
1899,4.0
3005,4.3
19120,3.7
189,3.8
2747,3.5
18433,4.1
18944,4.1
8667,4.0
6397,3.9
19771,3.9
17570,3.7
6421,4.1
5051,3.9
